,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
24516,Male,Loyal customer,54,Business travel,Business,3801,0,0,0,2,3,5,4,1,1,1,1,4,1,5,7,7,Satisfied
24517,Male,Loyal customer,54,Personal Travel,Eco Plus,493,1,2,1,3,1,1,1,1,3,3,2,3,3,1,0,0,Neutral or dissatisfied
24518,Male,Loyal customer,17,Personal Travel,Eco,641,1,4,1,1,1,1,1,1,4,2,5,4,5,1,8,5,Neutral or dissatisfied
24519,Female,Disloyal customer,47,Business travel,Eco,1056,1,1,1,3,1,1,1,1,1,3,5,5,5,1,6,24,Neutral or dissatisfied
24520,Male,Loyal customer,45,Business travel,Business,216,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0,Satisfied
24521,Female,Loyal customer,11,Personal Travel,Eco,986,2,2,2,4,5,2,5,5,2,5,4,1,4,5,0,0,Neutral or dissatisfied
24522,Female,Loyal customer,68,Personal Travel,Eco,258,5,3,0,3,1,2,5,1,1,0,1,2,1,5,10,3,Satisfied
24523,Female,Loyal customer,41,Business travel,Eco,170,4,1,1,1,4,4,4,4,3,3,5,2,1,4,0,0,Satisfied
24524,Male,Loyal customer,55,Business travel,Business,1491,4,4,4,4,3,5,4,5,5,5,5,3,5,3,0,0,Satisfied
24525,Male,Loyal customer,15,Business travel,Eco,1533,1,4,4,4,1,1,2,1,1,1,4,3,3,1,0,0,Neutral or dissatisfied
24526,Female,Loyal customer,41,Business travel,Business,1715,4,4,4,4,4,4,5,4,4,5,4,3,4,5,1,0,Satisfied
24527,Male,Disloyal customer,38,Business travel,Business,1021,1,2,2,2,1,2,1,1,4,5,5,5,5,1,0,0,Neutral or dissatisfied
24528,Female,Loyal customer,61,Business travel,Business,2235,3,3,2,3,5,4,5,5,5,5,5,5,5,3,0,0,Satisfied
24529,Male,Loyal customer,24,Personal Travel,Eco,1947,1,4,0,1,1,0,1,1,5,2,5,5,4,1,0,0,Neutral or dissatisfied
24530,Female,Loyal customer,50,Business travel,Eco,541,1,4,4,4,1,3,3,1,1,1,1,3,1,1,0,0,Neutral or dissatisfied
24531,Male,Loyal customer,65,Business travel,Eco,399,4,3,3,3,4,4,4,4,3,1,3,4,1,4,0,0,Satisfied
24532,Female,Loyal customer,46,Personal Travel,Eco,2419,2,3,2,4,2,3,3,3,3,2,3,3,3,2,0,0,Neutral or dissatisfied
24533,Male,Loyal customer,75,Business travel,Business,2642,3,4,4,4,4,3,4,3,3,3,3,1,3,4,31,25,Neutral or dissatisfied
24534,Female,Disloyal customer,27,Business travel,Eco,395,2,2,2,4,2,3,3,2,4,4,4,3,1,3,195,203,Neutral or dissatisfied
24535,Male,Loyal customer,21,Business travel,Eco,1010,2,1,1,1,2,2,4,2,3,2,4,2,3,2,5,0,Neutral or dissatisfied
24536,Male,Loyal customer,69,Personal Travel,Eco Plus,546,3,4,3,3,2,3,2,2,5,3,2,5,4,2,5,22,Neutral or dissatisfied
24537,Female,Loyal customer,45,Business travel,Eco,110,1,1,1,1,4,3,3,1,1,1,1,4,1,2,0,16,Neutral or dissatisfied
24538,Male,Loyal customer,33,Business travel,Business,402,2,2,2,2,4,3,4,4,3,5,4,5,4,4,0,0,Satisfied
24539,Male,Loyal customer,58,Business travel,Business,3771,5,5,5,5,2,5,4,4,4,5,4,4,4,4,24,17,Satisfied
24540,Male,Disloyal customer,35,Business travel,Business,1144,3,3,3,3,1,3,1,1,2,5,4,3,2,1,0,12,Neutral or dissatisfied
24541,Female,Loyal customer,50,Business travel,Business,3255,2,5,3,5,5,2,1,2,2,2,2,2,2,2,4,2,Neutral or dissatisfied
24542,Male,Disloyal customer,26,Business travel,Business,86,2,2,1,3,1,1,1,1,3,4,4,2,4,1,16,5,Neutral or dissatisfied
24543,Male,Loyal customer,13,Personal Travel,Eco,370,3,5,3,3,3,3,3,3,4,2,5,3,4,3,0,0,Neutral or dissatisfied
24544,Female,Disloyal customer,24,Business travel,Eco,526,4,0,3,1,3,3,1,3,4,5,1,1,5,3,0,0,Neutral or dissatisfied
24545,Male,Loyal customer,29,Business travel,Eco Plus,329,0,0,0,1,2,0,2,2,5,3,1,2,2,2,0,0,Satisfied
24546,Male,Loyal customer,45,Business travel,Business,689,5,5,5,5,4,5,4,3,3,4,3,5,3,3,0,5,Satisfied
24547,Male,Loyal customer,54,Business travel,Business,3460,5,5,5,5,2,3,5,5,5,5,4,4,5,1,0,0,Satisfied
24548,Female,Loyal customer,21,Personal Travel,Business,351,1,3,1,4,4,1,4,4,2,4,4,1,4,4,17,13,Neutral or dissatisfied
24549,Male,Loyal customer,36,Business travel,Business,1522,2,2,3,2,4,4,5,5,5,5,5,4,5,3,10,9,Satisfied
24550,Female,Loyal customer,11,Personal Travel,Eco,991,3,5,3,3,4,3,1,4,5,3,4,5,5,4,0,15,Neutral or dissatisfied
24551,Male,Loyal customer,59,Business travel,Eco,191,3,5,5,5,3,3,3,3,1,3,2,1,2,3,41,36,Neutral or dissatisfied
24552,Male,Loyal customer,64,Personal Travel,Eco,387,1,5,1,3,2,1,2,2,4,1,5,1,2,2,9,10,Neutral or dissatisfied
24553,Male,Loyal customer,47,Personal Travel,Eco,872,2,4,2,5,3,2,3,3,1,2,1,1,2,3,0,2,Neutral or dissatisfied
24554,Male,Loyal customer,61,Personal Travel,Eco,529,4,1,5,3,5,5,5,5,1,3,4,1,4,5,0,0,Neutral or dissatisfied
24555,Male,Disloyal customer,34,Business travel,Eco,1170,1,1,1,4,2,1,2,2,4,3,4,4,3,2,0,0,Neutral or dissatisfied
24556,Male,Loyal customer,23,Business travel,Business,3164,4,2,2,2,4,4,4,4,2,3,4,1,3,4,0,5,Neutral or dissatisfied
24557,Female,Disloyal customer,29,Business travel,Business,197,3,3,3,3,3,3,3,3,4,5,4,3,5,3,0,2,Neutral or dissatisfied
24558,Male,Loyal customer,45,Business travel,Business,1158,4,4,4,4,2,5,5,4,4,4,4,5,4,5,0,0,Satisfied
24559,Female,Loyal customer,26,Personal Travel,Business,895,3,5,3,3,4,3,4,4,2,4,4,4,4,4,2,11,Neutral or dissatisfied
24560,Male,Disloyal customer,25,Business travel,Eco,67,2,4,2,1,1,2,3,1,2,5,2,1,1,1,31,61,Neutral or dissatisfied
24561,Male,Loyal customer,27,Business travel,Business,3058,4,4,4,4,4,4,4,4,5,4,4,3,5,4,6,0,Satisfied
24562,Female,Loyal customer,61,Business travel,Business,382,4,4,4,4,4,5,4,4,4,4,4,5,4,5,0,0,Satisfied
24563,Female,Disloyal customer,27,Business travel,Business,2446,2,2,2,4,3,2,3,3,1,5,3,2,3,3,0,0,Neutral or dissatisfied
24564,Male,Disloyal customer,27,Business travel,Business,456,3,3,3,2,3,3,5,3,4,5,5,3,4,3,40,32,Neutral or dissatisfied
24565,Male,Loyal customer,67,Personal Travel,Eco,277,3,0,3,2,1,3,1,1,4,5,5,5,4,1,18,12,Neutral or dissatisfied
24566,Male,Loyal customer,38,Business travel,Eco,1448,5,2,2,2,5,5,5,5,2,5,4,5,5,5,57,37,Satisfied
24567,Male,Disloyal customer,28,Business travel,Business,591,3,3,3,5,1,3,1,1,3,3,4,4,5,1,0,0,Neutral or dissatisfied
24568,Male,Loyal customer,42,Business travel,Business,1656,2,3,3,3,3,4,3,2,2,2,2,3,2,4,20,11,Neutral or dissatisfied
24569,Female,Loyal customer,45,Personal Travel,Eco,110,2,4,2,4,1,3,3,3,3,2,5,1,3,3,0,20,Neutral or dissatisfied
24570,Male,Loyal customer,40,Business travel,Business,1506,5,5,5,5,3,4,4,5,5,5,5,4,5,4,10,0,Satisfied
24571,Male,Loyal customer,41,Business travel,Business,1841,0,0,0,3,4,5,4,5,5,5,5,5,5,4,87,90,Satisfied
24572,Female,Loyal customer,52,Business travel,Business,1916,4,4,4,4,4,5,5,5,5,5,5,3,5,4,28,41,Satisfied
24573,Male,Loyal customer,36,Personal Travel,Eco,937,4,2,4,4,3,4,3,3,4,2,4,4,3,3,0,2,Satisfied
24574,Male,Loyal customer,47,Business travel,Eco Plus,909,5,5,5,5,5,5,5,5,4,1,3,3,1,5,0,0,Satisfied
24575,Male,Loyal customer,9,Personal Travel,Eco,695,3,4,3,1,1,3,1,1,4,4,4,5,4,1,0,4,Neutral or dissatisfied
24576,Female,Loyal customer,32,Business travel,Business,3122,5,5,5,5,4,4,4,4,3,3,5,5,5,4,7,11,Satisfied
24577,Male,Loyal customer,47,Business travel,Business,2402,2,2,2,2,5,4,5,4,4,3,4,3,4,4,4,0,Satisfied
24578,Female,Loyal customer,44,Business travel,Business,1815,3,3,3,3,4,3,1,5,5,5,5,4,5,5,0,0,Satisfied
24579,Female,Disloyal customer,25,Business travel,Business,1426,3,4,2,1,3,2,3,3,4,4,5,5,4,3,0,0,Neutral or dissatisfied
24580,Male,Loyal customer,53,Business travel,Business,1744,3,3,3,3,4,4,5,4,4,4,4,3,4,3,0,0,Satisfied
24581,Male,Loyal customer,67,Personal Travel,Eco Plus,1075,3,4,3,5,2,3,2,2,3,3,5,3,5,2,13,38,Neutral or dissatisfied
24582,Male,Loyal customer,61,Personal Travel,Eco,776,2,4,2,1,3,2,3,3,4,2,5,4,4,3,2,0,Neutral or dissatisfied
24583,Male,Loyal customer,40,Business travel,Business,1346,5,1,5,5,5,4,4,4,4,4,4,4,4,5,0,13,Satisfied
24584,Male,Loyal customer,63,Personal Travel,Eco,845,3,4,3,3,1,3,1,1,3,2,5,5,4,1,0,0,Neutral or dissatisfied
24585,Female,Loyal customer,50,Personal Travel,Eco,468,3,2,3,4,3,3,4,2,5,4,3,4,1,4,243,262,Neutral or dissatisfied
24586,Male,Loyal customer,40,Business travel,Business,590,3,2,2,2,3,3,3,3,3,2,3,1,3,3,0,0,Neutral or dissatisfied
24587,Female,Disloyal customer,23,Business travel,Business,946,5,0,5,2,5,5,5,5,5,4,5,4,4,5,0,0,Satisfied
24588,Female,Loyal customer,45,Personal Travel,Eco,1464,3,4,3,4,3,5,4,5,5,3,5,4,5,4,0,0,Neutral or dissatisfied
24589,Male,Loyal customer,46,Personal Travel,Eco,247,1,5,1,4,4,1,4,4,5,4,4,4,5,4,4,2,Neutral or dissatisfied
24590,Male,Loyal customer,47,Personal Travel,Eco,772,2,4,2,1,4,2,4,4,1,3,3,2,3,4,27,32,Neutral or dissatisfied
24591,Female,Loyal customer,40,Personal Travel,Eco,370,2,1,2,3,1,2,1,1,4,2,2,1,3,1,9,2,Neutral or dissatisfied
24592,Female,Loyal customer,48,Business travel,Business,2807,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0,Satisfied
24593,Male,Loyal customer,60,Business travel,Business,293,5,5,5,5,4,5,4,5,5,5,5,4,5,5,9,9,Satisfied
24594,Male,Loyal customer,57,Business travel,Business,2505,4,4,4,4,2,2,2,4,4,5,5,2,5,2,344,319,Satisfied
24595,Female,Loyal customer,46,Business travel,Business,1342,4,4,4,4,2,5,5,4,4,4,4,4,4,4,0,7,Satisfied
24596,Male,Loyal customer,54,Personal Travel,Eco,209,3,4,3,1,3,3,2,3,4,2,3,5,1,3,0,15,Neutral or dissatisfied
24597,Male,Loyal customer,43,Business travel,Business,3320,3,5,3,3,4,5,4,5,5,5,5,3,5,4,0,0,Satisfied
24598,Female,Loyal customer,59,Business travel,Business,192,1,5,5,5,4,3,3,2,2,2,1,1,2,4,114,97,Neutral or dissatisfied
24599,Male,Loyal customer,53,Business travel,Business,3471,1,1,1,1,4,5,5,4,4,4,4,4,4,5,40,40,Satisfied
24600,Male,Loyal customer,42,Personal Travel,Eco,1464,1,4,1,1,3,1,4,3,4,4,4,5,4,3,0,6,Neutral or dissatisfied
24601,Female,Loyal customer,12,Business travel,Business,3819,3,5,1,1,3,3,3,3,1,4,4,3,4,3,5,16,Neutral or dissatisfied
24602,Female,Loyal customer,41,Business travel,Business,3114,2,2,4,2,5,5,4,5,5,5,5,5,5,3,5,7,Satisfied
24603,Female,Loyal customer,55,Business travel,Eco Plus,1107,2,2,5,2,2,4,3,1,1,2,1,2,1,1,30,55,Neutral or dissatisfied
24604,Female,Loyal customer,42,Business travel,Eco,680,4,1,1,1,1,1,4,4,4,4,4,1,4,3,0,4,Satisfied
24605,Male,Loyal customer,51,Business travel,Business,1709,4,4,4,4,5,5,4,4,4,4,4,3,4,4,0,0,Satisfied
24606,Male,Loyal customer,72,Business travel,Business,2076,5,5,5,5,1,3,3,3,3,3,3,3,3,4,0,0,Satisfied
24607,Female,Loyal customer,53,Business travel,Business,2661,4,5,5,5,3,1,2,4,4,3,4,4,4,2,6,8,Neutral or dissatisfied
24608,Male,Loyal customer,56,Business travel,Business,2515,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,5,Satisfied
24609,Female,Loyal customer,69,Personal Travel,Business,725,2,3,2,3,2,4,2,5,5,2,5,1,5,4,14,17,Neutral or dissatisfied
24610,Female,Loyal customer,32,Business travel,Business,1190,1,1,1,1,4,4,4,4,2,3,1,2,5,4,21,0,Satisfied
24611,Female,Loyal customer,33,Business travel,Business,463,4,4,4,4,3,4,3,4,4,3,4,2,4,2,48,62,Neutral or dissatisfied
24612,Female,Loyal customer,38,Business travel,Eco,549,3,3,3,3,3,4,3,3,5,4,5,4,5,3,0,0,Satisfied
24613,Female,Loyal customer,69,Personal Travel,Eco,488,3,5,3,2,5,5,4,1,1,3,1,3,1,4,40,26,Neutral or dissatisfied
24614,Female,Loyal customer,47,Business travel,Business,1911,5,5,5,5,4,4,4,3,3,4,3,5,3,3,0,0,Satisfied
24615,Female,Loyal customer,51,Business travel,Business,919,4,4,4,4,3,4,5,4,4,4,4,3,4,5,2,0,Satisfied
24616,Male,Loyal customer,29,Personal Travel,Business,692,2,4,1,1,5,1,2,5,4,3,4,5,4,5,0,11,Neutral or dissatisfied
24617,Male,Loyal customer,34,Business travel,Business,547,4,4,4,4,1,3,3,5,5,5,5,3,5,2,101,86,Satisfied
24618,Female,Loyal customer,58,Business travel,Eco,821,5,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0,Satisfied
24619,Female,Loyal customer,25,Business travel,Business,3734,3,2,2,2,3,3,3,3,4,1,3,4,3,3,0,0,Neutral or dissatisfied
24620,Male,Loyal customer,40,Business travel,Eco Plus,2350,3,4,4,4,5,3,3,4,2,3,1,3,3,3,0,0,Satisfied
24621,Male,Loyal customer,30,Business travel,Business,1489,2,2,4,2,5,5,5,5,2,5,5,3,3,5,0,0,Satisfied
24622,Female,Loyal customer,50,Business travel,Eco,550,1,2,2,2,5,4,4,1,1,1,1,2,1,2,72,69,Neutral or dissatisfied
24623,Female,Loyal customer,21,Personal Travel,Eco,1642,3,4,4,3,4,4,4,4,3,3,5,4,5,4,0,0,Neutral or dissatisfied
24624,Female,Loyal customer,53,Personal Travel,Eco,2565,5,1,5,3,5,2,2,3,5,4,4,2,4,2,0,0,Satisfied
24625,Female,Loyal customer,48,Business travel,Business,867,5,5,5,5,2,4,5,4,4,4,4,5,4,5,0,0,Satisfied
24626,Female,Loyal customer,60,Personal Travel,Eco,622,2,4,2,1,5,5,4,5,5,2,5,5,5,5,0,0,Neutral or dissatisfied
24627,Female,Loyal customer,36,Business travel,Eco Plus,642,3,5,5,5,3,3,3,3,4,4,3,4,2,3,7,11,Neutral or dissatisfied
24628,Male,Loyal customer,53,Business travel,Business,3959,4,4,2,4,4,4,5,3,3,4,3,5,3,4,0,0,Satisfied
24629,Male,Loyal customer,42,Business travel,Business,500,3,3,3,3,2,5,4,5,5,5,5,4,5,3,0,8,Satisfied
24630,Female,Loyal customer,30,Personal Travel,Eco,765,1,4,2,1,5,2,5,5,3,4,4,4,5,5,0,0,Neutral or dissatisfied
24631,Male,Disloyal customer,16,Business travel,Eco,200,3,0,2,4,1,2,1,1,5,1,2,1,2,1,0,0,Neutral or dissatisfied
24632,Male,Loyal customer,59,Business travel,Business,1691,3,2,2,2,1,3,4,2,2,2,3,3,2,2,0,11,Neutral or dissatisfied
24633,Male,Loyal customer,36,Personal Travel,Eco Plus,2762,2,0,2,3,2,2,4,2,4,5,4,5,2,2,12,0,Neutral or dissatisfied
24634,Female,Disloyal customer,34,Business travel,Eco,399,3,5,3,3,3,3,3,3,5,5,3,2,4,3,0,0,Neutral or dissatisfied
24635,Male,Disloyal customer,17,Business travel,Eco,1076,4,4,4,3,3,4,3,3,2,4,3,2,5,3,12,0,Satisfied
24636,Male,Loyal customer,56,Personal Travel,Eco,1041,2,4,2,4,4,2,4,4,4,2,5,5,4,4,0,0,Neutral or dissatisfied
24637,Female,Disloyal customer,36,Business travel,Eco,1121,3,3,3,4,5,3,5,5,2,3,1,3,5,5,11,0,Neutral or dissatisfied
24638,Male,Loyal customer,15,Business travel,Business,1158,3,3,3,3,3,2,3,3,4,5,4,3,3,3,49,40,Neutral or dissatisfied
24639,Female,Loyal customer,47,Personal Travel,Eco,2475,3,3,3,3,4,3,3,2,2,3,2,2,2,3,0,0,Neutral or dissatisfied
24640,Male,Loyal customer,48,Personal Travel,Eco Plus,1013,5,3,5,3,2,5,2,2,3,5,4,4,4,2,0,0,Satisfied
24641,Male,Disloyal customer,23,Business travel,Business,282,0,0,0,5,5,0,5,5,5,5,5,5,5,5,0,0,Satisfied
24642,Male,Loyal customer,67,Personal Travel,Eco Plus,1005,3,4,3,5,5,3,2,5,4,2,5,3,5,5,0,0,Neutral or dissatisfied
24643,Female,Loyal customer,41,Business travel,Eco,106,5,3,3,3,5,5,5,5,5,1,5,3,3,5,0,1,Satisfied
24644,Male,Loyal customer,47,Business travel,Business,1084,2,2,2,2,3,4,4,4,4,5,4,4,4,3,70,75,Satisfied
24645,Male,Loyal customer,22,Personal Travel,Eco,416,3,4,3,4,5,3,5,5,3,5,3,2,4,5,0,0,Neutral or dissatisfied
24646,Female,Loyal customer,45,Business travel,Business,2293,2,2,2,2,4,5,4,4,4,4,5,5,4,4,0,0,Satisfied
24647,Male,Loyal customer,57,Business travel,Business,3068,2,2,2,2,4,4,4,3,3,4,3,5,3,3,0,0,Satisfied
24648,Male,Loyal customer,41,Business travel,Business,3855,4,4,4,4,4,5,2,2,2,2,2,3,2,4,0,0,Satisfied
24649,Male,Loyal customer,53,Business travel,Business,554,2,2,2,2,5,5,4,4,4,4,4,5,4,5,0,0,Satisfied
24650,Female,Loyal customer,57,Personal Travel,Eco,934,1,5,1,5,3,4,5,4,4,1,4,5,4,5,0,0,Neutral or dissatisfied
24651,Female,Disloyal customer,24,Business travel,Eco,134,1,1,1,4,1,1,1,1,4,1,4,2,3,1,0,0,Neutral or dissatisfied
24652,Female,Loyal customer,45,Business travel,Business,2709,4,4,4,4,4,2,1,3,3,3,3,1,3,3,0,0,Satisfied
24653,Male,Loyal customer,47,Business travel,Business,2586,1,1,1,1,3,3,4,4,4,4,4,3,4,5,0,0,Satisfied
24654,Female,Loyal customer,44,Personal Travel,Eco,147,2,5,2,1,4,5,4,5,5,2,5,5,5,5,0,0,Neutral or dissatisfied
24655,Male,Loyal customer,51,Personal Travel,Eco,1447,3,2,3,3,5,3,5,5,4,2,4,2,4,5,17,3,Neutral or dissatisfied
24656,Female,Loyal customer,49,Business travel,Eco Plus,563,4,2,2,2,5,3,3,4,4,4,4,3,4,1,45,40,Satisfied
24657,Female,Disloyal customer,38,Business travel,Eco Plus,156,3,3,3,2,2,3,2,2,2,2,3,3,5,2,0,0,Neutral or dissatisfied
24658,Female,Disloyal customer,28,Business travel,Business,612,2,2,2,3,3,2,3,3,3,4,4,3,4,3,26,35,Neutral or dissatisfied
24659,Female,Loyal customer,50,Business travel,Business,3285,5,5,5,5,2,5,4,4,4,4,4,4,4,5,0,6,Satisfied
24660,Female,Loyal customer,56,Business travel,Business,2083,3,3,3,3,3,3,2,3,3,3,3,4,3,3,62,63,Neutral or dissatisfied
24661,Female,Loyal customer,46,Personal Travel,Eco,607,1,4,0,3,4,5,5,1,1,0,1,3,1,3,79,82,Neutral or dissatisfied
24662,Male,Disloyal customer,22,Business travel,Business,2677,5,5,5,1,1,5,3,1,4,2,4,3,5,1,0,0,Satisfied
24663,Male,Loyal customer,38,Business travel,Business,297,0,0,0,3,2,4,5,3,3,3,3,5,3,5,0,0,Satisfied
24664,Male,Disloyal customer,26,Business travel,Business,641,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,20,Satisfied
24665,Female,Loyal customer,39,Business travel,Business,1779,2,5,3,5,3,4,4,2,2,2,2,3,2,2,27,17,Neutral or dissatisfied
24666,Male,Loyal customer,45,Business travel,Business,2565,1,1,1,1,4,3,5,3,3,3,3,5,3,3,0,0,Satisfied
24667,Male,Loyal customer,22,Business travel,Eco Plus,925,0,3,0,3,5,0,5,5,1,2,2,3,2,5,0,0,Satisfied
24668,Female,Disloyal customer,33,Business travel,Eco,198,1,3,1,4,5,1,5,5,4,3,4,4,4,5,0,12,Neutral or dissatisfied
24669,Female,Loyal customer,56,Business travel,Business,337,2,2,2,2,3,3,3,2,2,3,2,3,2,1,0,5,Neutral or dissatisfied
24670,Female,Loyal customer,55,Business travel,Business,3095,5,5,5,5,3,5,4,5,5,5,5,4,5,5,0,5,Satisfied
24671,Female,Loyal customer,17,Personal Travel,Eco,2615,4,3,4,3,1,4,1,1,4,5,2,4,4,1,50,33,Neutral or dissatisfied
24672,Male,Loyal customer,45,Business travel,Eco,342,1,2,2,2,1,1,1,1,1,5,3,1,4,1,2,0,Neutral or dissatisfied
24673,Female,Loyal customer,51,Business travel,Business,3016,4,4,4,4,3,4,4,5,5,5,5,5,5,5,0,0,Satisfied
24674,Female,Loyal customer,38,Personal Travel,Eco,1091,4,1,4,3,1,4,1,1,4,2,3,4,3,1,18,0,Neutral or dissatisfied
24675,Male,Loyal customer,56,Personal Travel,Eco,397,1,5,1,5,2,1,2,2,5,5,5,3,5,2,3,0,Neutral or dissatisfied
24676,Female,Disloyal customer,20,Business travel,Eco,341,2,2,2,4,4,2,4,4,1,1,3,3,3,4,0,16,Neutral or dissatisfied
24677,Female,Loyal customer,56,Business travel,Business,1481,2,2,2,2,2,4,4,4,4,4,4,5,4,5,0,0,Satisfied
24678,Female,Loyal customer,32,Business travel,Business,3067,2,1,3,1,2,2,2,2,1,5,3,1,4,2,0,0,Neutral or dissatisfied
24679,Female,Loyal customer,61,Business travel,Eco,237,4,2,2,2,3,4,3,4,4,4,4,1,4,4,0,0,Neutral or dissatisfied
24680,Female,Loyal customer,44,Business travel,Business,2278,5,5,5,5,5,4,5,4,4,4,4,3,4,3,29,62,Satisfied
24681,Female,Loyal customer,35,Personal Travel,Eco,1379,3,5,3,2,3,3,3,3,2,1,4,2,1,3,0,0,Neutral or dissatisfied
24682,Male,Disloyal customer,20,Business travel,Eco,972,2,2,2,4,1,2,5,1,2,2,4,2,4,1,68,50,Neutral or dissatisfied
24683,Male,Loyal customer,39,Business travel,Business,909,5,5,5,5,2,5,4,5,5,5,5,3,5,5,0,0,Satisfied
24684,Male,Loyal customer,39,Business travel,Business,127,2,5,5,5,5,3,4,2,2,2,2,2,2,3,0,0,Neutral or dissatisfied
24685,Male,Loyal customer,7,Personal Travel,Eco,462,4,4,4,5,3,4,1,3,1,1,3,5,1,3,0,0,Neutral or dissatisfied
24686,Male,Disloyal customer,22,Business travel,Eco,640,2,3,2,2,2,2,2,2,5,2,1,1,1,2,0,2,Neutral or dissatisfied
24687,Male,Loyal customer,42,Business travel,Business,925,5,5,5,5,4,4,4,4,4,4,4,4,4,4,76,91,Satisfied
24688,Male,Disloyal customer,22,Business travel,Eco,239,2,4,2,3,1,2,1,1,4,4,3,4,4,1,0,0,Neutral or dissatisfied
24689,Male,Loyal customer,32,Business travel,Eco,602,5,1,4,4,5,5,5,5,1,3,3,5,1,5,0,0,Satisfied
24690,Male,Loyal customer,50,Business travel,Business,1541,5,5,5,5,4,4,4,5,5,5,5,3,5,4,0,0,Satisfied
24691,Female,Loyal customer,31,Business travel,Business,1739,5,5,5,5,5,5,5,5,4,5,4,5,3,5,7,2,Satisfied
24692,Male,Loyal customer,34,Personal Travel,Eco,328,4,0,4,2,5,4,2,5,4,2,4,4,4,5,0,0,Neutral or dissatisfied
24693,Female,Disloyal customer,27,Business travel,Business,158,5,5,5,3,4,5,4,4,5,3,5,3,5,4,0,0,Satisfied
24694,Male,Disloyal customer,24,Business travel,Business,226,4,5,4,3,4,4,4,4,4,3,4,4,5,4,7,2,Satisfied
24695,Male,Loyal customer,44,Business travel,Business,3015,1,1,1,1,2,5,4,5,5,5,5,4,5,5,25,13,Satisfied
24696,Male,Disloyal customer,22,Business travel,Eco,226,4,0,4,1,3,4,3,3,2,5,4,3,5,3,0,0,Satisfied
24697,Male,Loyal customer,20,Personal Travel,Eco,626,3,4,3,4,2,3,3,2,3,3,4,5,5,2,0,0,Neutral or dissatisfied
24698,Male,Loyal customer,48,Business travel,Business,2586,3,3,3,3,4,5,4,5,5,5,5,5,5,4,0,0,Satisfied
24699,Female,Loyal customer,32,Business travel,Business,846,3,5,5,5,3,4,3,3,4,2,2,2,3,3,8,0,Neutral or dissatisfied
24700,Female,Disloyal customer,40,Business travel,Business,409,2,2,2,3,5,2,5,5,1,2,4,3,3,5,108,114,Neutral or dissatisfied
24701,Female,Loyal customer,51,Personal Travel,Business,760,5,3,5,3,5,4,2,2,2,5,2,2,2,2,0,0,Satisfied
24702,Female,Loyal customer,22,Business travel,Business,2475,4,4,4,4,4,4,4,4,3,5,1,2,5,4,0,0,Satisfied
24703,Female,Loyal customer,60,Business travel,Eco,393,4,5,5,5,3,4,1,4,4,4,4,4,4,5,1,0,Satisfied
24704,Male,Loyal customer,32,Personal Travel,Eco,174,1,5,0,3,2,0,2,2,3,5,4,4,4,2,0,0,Neutral or dissatisfied
24705,Male,Loyal customer,29,Personal Travel,Eco,337,3,1,3,4,3,3,3,3,1,3,4,4,4,3,32,11,Neutral or dissatisfied
24706,Female,Disloyal customer,29,Business travel,Business,646,3,3,3,4,4,3,4,4,3,4,4,4,4,4,0,0,Neutral or dissatisfied
24707,Male,Loyal customer,52,Business travel,Business,362,3,3,3,3,4,4,5,4,4,4,4,4,4,5,14,15,Satisfied
24708,Female,Loyal customer,38,Personal Travel,Eco,546,2,4,1,2,3,1,4,3,2,4,1,1,3,3,13,0,Neutral or dissatisfied
24709,Male,Loyal customer,51,Business travel,Business,3914,2,2,2,2,5,4,5,4,4,4,4,5,4,4,0,3,Satisfied
24710,Female,Loyal customer,69,Personal Travel,Eco,641,4,5,4,3,3,4,5,3,3,4,3,5,3,4,17,27,Neutral or dissatisfied
24711,Female,Loyal customer,42,Business travel,Business,996,3,3,3,3,1,1,2,3,3,3,3,3,3,3,0,21,Neutral or dissatisfied
24712,Male,Loyal customer,55,Business travel,Business,3402,1,1,1,1,5,3,5,3,3,3,3,5,3,1,7,9,Satisfied
24713,Male,Loyal customer,39,Business travel,Business,2272,3,5,5,5,4,4,4,3,3,4,3,3,3,2,0,0,Neutral or dissatisfied
24714,Male,Loyal customer,67,Business travel,Eco Plus,444,2,3,3,3,2,2,2,2,1,2,3,1,3,2,52,26,Neutral or dissatisfied
24715,Female,Loyal customer,7,Personal Travel,Eco,678,3,5,3,3,3,3,3,3,4,4,5,4,4,3,5,0,Neutral or dissatisfied
24716,Female,Loyal customer,51,Business travel,Business,1096,4,4,4,4,3,4,4,4,4,5,4,5,4,4,0,15,Satisfied
24717,Male,Loyal customer,40,Business travel,Business,562,2,2,2,2,2,2,3,5,5,5,5,1,5,3,25,37,Satisfied
24718,Male,Loyal customer,58,Business travel,Business,216,3,3,3,3,5,2,5,4,4,5,3,1,4,2,0,18,Satisfied
